#2023_04_21__22_02_54
time;s_coord;start_node;obj_veh;obj_zone;nodes_list;s_list;pos_list;vel_list;a_list;psi_list;kappa_list;traj_id;clip_pos;action_id_prev;traj_id_prev;const_path_seg
1682122298.8222811;19.008514406872905;[47, 10];[];["no update since", "1682122292.2244961"];{"straight": [[[43, 10], [44, 11], [45, 11], [46, 11], [47, 10], [48, 8], [49, 6], [50, 4]]]};{"straight": [[0.0, 0.24713695687219814, 0.4394423822998135, 0.6326704429132681, 0.8086901179249584, 0.9843204928243876, 1.1598879734753302, 1.3594412755279688, 1.5590818737862226]]};{"straight": [[[-0.12958213905897997, 5.79118844521038], [-0.31361451946132, 5.6262376694756195], [-0.4737632423974378, 5.519683803254382], [-0.64372691710824, 5.42786859851584], [-0.8009361700514929, 5.349371641315445], [-0.958918263332792, 5.2724185818789575], [-1.11675585356991, 5.1950661907453295], [-1.2946861217212482, 5.104359580219811], [-1.4697533184688851, 5.008439131868299]]]};{"straight": [[2.4482773726394966, 2.447763233792246, 2.4473630906584347, 2.611522864495153, 2.876981136263751, 3.141381806494899, 3.4020037423672247, 3.6305798035633248, 3.778241437932771]]};{"straight": [[-0.005092813121398529, -0.005092813121400368, 2.14892591590276, 4.138653211749569, 4.530136648261694, 4.856679046087033, 4.027696436056175, 2.7399202938051523, -1.112107272592469]]};{"straight": [[2.3485429577744847, 2.2267712058439084, 2.1005705178242664, 2.0428830800822535, 2.026945213511314, 2.023234387519385, 2.031747665771592, 2.054934455081634, 2.0913421074682326]]};{"straight": [[-0.15884338770095205, -0.8345093170888351, -0.4751551926257587, -0.1254462261436216, -0.05591720917857288, 0.013673398093232196, 0.08316025512743744, 0.14913201413658925, 0.21568797934188905]]};{"straight": 1020};[-0.1800762500542954, 5.745929872993333];"straight";0;[[-0.12958213905897997, 5.79118844521038], [-0.31361451946132, 5.6262376694756195], [-0.4737632423974378, 5.519683803254382], [-0.64372691710824, 5.42786859851584]]
1682122298.893887;19.184767203629157;[47, 10];[];["no update since", "1682122292.2244961"];{"straight": [[[43, 10], [44, 11], [45, 11], [46, 11], [47, 10], [48, 8], [49, 6], [50, 4]]]};{"straight": [[0.0, 0.24713695687219814, 0.4394423822998135, 0.6326704429132681, 0.8086901179249584, 0.9843204928243876, 1.1598879734753302, 1.3594412755279688, 1.5590818737862226]]};{"straight": [[[-0.12958213905897997, 5.79118844521038], [-0.31361451946132, 5.6262376694756195], [-0.4737632423974378, 5.519683803254382], [-0.64372691710824, 5.42786859851584], [-0.8009361700514929, 5.349371641315445], [-0.958918263332792, 5.2724185818789575], [-1.11675585356991, 5.1950661907453295], [-1.2946861217212482, 5.104359580219811], [-1.4697533184688851, 5.008439131868299]]]};{"straight": [[2.4482773726394966, 2.447763233792246, 2.4473630906584347, 2.611522864495153, 2.876981136263751, 3.141381806494899, 3.4020037423672247, 3.6305798035633248, 3.778241437932771]]};{"straight": [[-0.005092813121398529, -0.005092813121400368, 2.14892591590276, 4.138653211749569, 4.530136648261694, 4.856679046087033, 4.027696436056175, 2.7399202938051523, -1.112107272592469]]};{"straight": [[2.3485429577744847, 2.2267712058439084, 2.1005705178242664, 2.0428830800822535, 2.026945213511314, 2.023234387519385, 2.031747665771592, 2.054934455081634, 2.0913421074682326]]};{"straight": [[-0.15884338770095205, -0.8345093170888351, -0.4751551926257587, -0.1254462261436216, -0.05591720917857288, 0.013673398093232196, 0.08316025512743744, 0.14913201413658925, 0.21568797934188905]]};{"straight": 1030};[-0.3113242113067938, 5.628290504449198];"straight";0;[[-0.12958213905897997, 5.79118844521038], [-0.31361451946132, 5.6262376694756195], [-0.4737632423974378, 5.519683803254382], [-0.64372691710824, 5.42786859851584]]
1682122298.9430935;19.31106641903225;[47, 10];[];["no update since", "1682122292.2244961"];{"straight": [[[44, 11], [45, 11], [46, 11], [47, 10], [48, 8], [49, 6], [50, 4]]]};{"straight": [[0.0, 0.1923054254276154, 0.3855334860410701, 0.5615531610527604, 0.7371835359521897, 0.9127510166031322, 1.1123043186557708, 1.3119449169140247, 1.5116370112262312]]};{"straight": [[[-0.31361451946132, 5.6262376694756195], [-0.4737632423974378, 5.519683803254382], [-0.64372691710824, 5.42786859851584], [-0.8009361700514929, 5.349371641315445], [-0.958918263332792, 5.2724185818789575], [-1.11675585356991, 5.1950661907453295], [-1.2946861217212482, 5.104359580219811], [-1.4697533184688851, 5.008439131868299], [-1.6404645294236802, 4.9051137393287005]]]};{"straight": [[2.447763233792246, 2.4473630906584347, 2.611522864495153, 2.876981136263751, 3.141381806494899, 3.4020037423672247, 3.6305798035633248, 3.778241437932771, 3.7189985617884607]]};{"straight": [[-0.005092813121400368, 2.148925915902759, 4.138653211749567, 4.530136648261694, 4.856679046087036, 4.027696436056172, 2.7399202938051523, -1.112107272592469, -0.807965270721006]]};{"straight": [[2.2267712058439084, 2.1005705178242664, 2.0428830800822535, 2.026945213511314, 2.023234387519385, 2.031747665771592, 2.054934455081634, 2.0913421074682326, 2.1410186378751845]]};{"straight": [[-0.8345093170888351, -0.4751551926257587, -0.1254462261436216, -0.05591720917857288, 0.013673398093232196, 0.08316025512743744, 0.14913201413658925, 0.21568797934188905, 0.281950910808781]]};{"straight": 1040};[-0.41605496864196156, 5.558079611655879];"straight";0;[[-0.31361451946132, 5.6262376694756195], [-0.4737632423974378, 5.519683803254382], [-0.64372691710824, 5.42786859851584]]
1682122299.0143292;19.48907800118909;[48, 8];[];["no update since", "1682122292.2244961"];{"straight": [[[45, 11], [46, 11], [47, 10], [48, 8], [49, 6], [50, 4], [51, 3]]]};{"straight": [[0.0, 0.19322806061345466, 0.36924773562514496, 0.5448781105245741, 0.7204455911755167, 0.9199988932281553, 1.1196394914864092, 1.3193315857986156, 1.516769646241244]]};{"straight": [[[-0.4737632423974378, 5.519683803254382], [-0.64372691710824, 5.42786859851584], [-0.8009361700514929, 5.349371641315445], [-0.958918263332792, 5.2724185818789575], [-1.11675585356991, 5.1950661907453295], [-1.2946466016774982, 5.104380423253777], [-1.4697214751244854, 5.0084573784198625], [-1.6404645294236802, 4.9051137393287005], [-1.803536628967013, 4.793789700052685]]]};{"straight": [[2.4473630906584347, 2.611522864495153, 2.876981136263751, 3.141381806494899, 3.4020037423672247, 3.6305900569456333, 3.7765583269270118, 3.7170962611211493, 3.6736123027566485]]};{"straight": [[2.148925915902759, 4.138653211749568, 4.530136648261696, 4.856679046087036, 4.027882981580158, 2.7078876854761966, -1.11568808914456, -0.813868569097923, -0.448814871589934]]};{"straight": [[2.1005705178242664, 2.0428830800822535, 2.026945213511314, 2.023234387519385, 2.031747665771592, 2.0549279366399684, 2.091334245234645, 2.141019601840573, 2.199526821471025]]};{"straight": [[-0.4751551926257587, -0.1254462261436216, -0.05591720917857288, 0.013673398093232196, 0.08314413697499605, 0.14912277968630508, 0.21567022853167261, 0.2819795389380907, 0.31103887524171264]]};{"straight": 1050};[-0.5695632584239937, 5.467932168086453];"straight";0;[[-0.4737632423974378, 5.519683803254382], [-0.64372691710824, 5.42786859851584], [-0.8009361700514929, 5.349371641315445], [-0.958918263332792, 5.2724185818789575], [-1.11675585356991, 5.1950661907453295]]
1682122299.0632343;19.61646729938266;[48, 8];[];["no update since", "1682122292.2244961"];{"straight": [[[45, 11], [46, 11], [47, 10], [48, 8], [49, 6], [50, 4], [51, 3]]]};{"straight": [[0.0, 0.1760196750116903, 0.3516500499111195, 0.527217530562062, 0.7267708326147007, 0.9264114308729545, 1.126103525185161, 1.3235415856277895, 1.5209617119981071]]};{"straight": [[[-0.64372691710824, 5.42786859851584], [-0.8009361700514929, 5.349371641315445], [-0.958918263332792, 5.2724185818789575], [-1.11675585356991, 5.1950661907453295], [-1.2946466016774982, 5.104380423253777], [-1.4697214751244854, 5.0084573784198625], [-1.6404645294236802, 4.9051137393287005], [-1.803536628967013, 4.793789700052685], [-1.959429944423864, 4.672686073449937]]]};{"straight": [[2.611522864495153, 2.876981136263751, 3.141381806494899, 3.4020037423672247, 3.6305900569456333, 3.7765583269270118, 3.7170962611211493, 3.6736123027566485, 3.649413264297794]]};{"straight": [[4.138653211749568, 4.530136648261696, 4.856679046087036, 4.027882981580158, 2.7078876854761966, -1.11568808914456, -0.813868569097923, -0.448814871589934, -0.01131668953074905]]};{"straight": [[2.0428830800822535, 2.026945213511314, 2.023234387519385, 2.031747665771592, 2.0549279366399684, 2.091334245234645, 2.141019601840573, 2.199526821471025, 2.264017141094735]]};{"straight": [[-0.1254462261436216, -0.05591720917857288, 0.013673398093232196, 0.08314413697499605, 0.14912277968630508, 0.21567022853167261, 0.2819795389380907, 0.31103887524171264, 0.34257630383445575]]};{"straight": 1060};[-0.6820398270458101, 5.408738383243603];"straight";0;[[-0.64372691710824, 5.42786859851584], [-0.8009361700514929, 5.349371641315445], [-0.958918263332792, 5.2724185818789575], [-1.11675585356991, 5.1950661907453295]]
1682122299.134187;19.816586800589413;[49, 6];[];["no update since", "1682122292.2244961"];{"straight": [[[46, 11], [47, 10], [48, 8], [49, 6], [50, 4], [51, 3], [52, 2]]]};{"straight": [[0.0, 0.17563037489942918, 0.35119785555037175, 0.5507511576030104, 0.7503917558612643, 0.9500838501734707, 1.1475219106160992, 1.344942036986417, 1.542207522801981]]};{"straight": [[[-0.8009361700514929, 5.349371641315445], [-0.958918263332792, 5.2724185818789575], [-1.11675585356991, 5.1950661907453295], [-1.2946466016774982, 5.104380423253777], [-1.4697214751244854, 5.0084573784198625], [-1.6404645294236802, 4.9051137393287005], [-1.8035264722206679, 4.793793446109351], [-1.9594282970821877, 4.672681595266705], [-2.10668214085939, 4.54141152269412]]]};{"straight": [[2.876981136263751, 3.141381806494899, 3.4020037423672247, 3.6305900569456333, 3.7690951749107615, 3.7087822725421757, 3.6639795832922646, 3.6380552447478425, 3.635434324817282]]};{"straight": [[4.530136648261696, 4.856679046087034, 4.027882981580158, 2.566848338676309, -1.1292697739634814, -0.8365143924125321, -0.4794354720201778, -0.04831872564727505, -0.011391652359560354]]};{"straight": [[2.026945213511314, 2.023234387519385, 2.031747665771592, 2.0549279366399684, 2.091334245234645, 2.141019601840573, 2.19954261323062, 2.264010249522306, 2.334819543659855]]};{"straight": [[-0.05591720917857288, 0.013673398093232196, 0.08314413697499605, 0.14912277968630508, 0.21567022853167261, 0.2822539744686866, 0.31098514055555315, 0.3423998457952375, 0.3755123698397059]]};{"straight": 1070};[-0.8613758045837919, 5.319931502297904];"straight";0;[[-0.8009361700514929, 5.349371641315445], [-0.958918263332792, 5.2724185818789575], [-1.11675585356991, 5.1950661907453295], [-1.2946466016774982, 5.104380423253777], [-1.4697214751244854, 5.0084573784198625], [-1.6404645294236802, 4.9051137393287005]]
1682122299.190315;19.990619975872306;[49, 6];[];["no update since", "1682122292.2244961"];{"straight": [[[46, 11], [47, 10], [48, 8], [49, 6], [50, 4], [51, 3], [52, 2]]]};{"straight": [[0.0, 0.17556748065094255, 0.3751207827035812, 0.574761380961835, 0.7744534752740415, 0.9718915357166699, 1.1693116620869877, 1.3665771479025517, 1.5454444353644452]]};{"straight": [[[-0.958918263332792, 5.2724185818789575], [-1.11675585356991, 5.1950661907453295], [-1.2946466016774982, 5.104380423253777], [-1.4697214751244854, 5.0084573784198625], [-1.6404645294236802, 4.9051137393287005], [-1.8035264722206679, 4.793793446109351], [-1.9594282970821877, 4.672681595266705], [-2.10668214085939, 4.54141152269412], [-2.2317240382486907, 4.413556377185761]]]};{"straight": [[3.141381806494899, 3.4020037423672247, 3.6305900569456333, 3.7690951749107615, 3.7087822725421757, 3.6639795832922646, 3.6380552447478425, 3.635434324817282, 3.6348738000300864]]};{"straight": [[4.856679046087035, 4.027882981580158, 2.566848338676309, -1.1292697739634814, -0.8365143924125326, -0.47943547202017756, -0.04831872564727505, -0.011391652359560354, -0.45869881321088457]]};{"straight": [[2.023234387519385, 2.031747665771592, 2.0549279366399684, 2.091334245234645, 2.141019601840573, 2.19954261323062, 2.264010249522306, 2.334819543659855, 2.3987321756303137]]};{"straight": [[0.013673398093232196, 0.08314413697499605, 0.14912277968630508, 0.21567022853167261, 0.2822539744686866, 0.31098514055555315, 0.3423998457952375, 0.3755123698397059, 0.33916307043826643]]};{"straight": 1080};[-1.017766544791401, 5.24357846034587];"straight";0;[[-0.958918263332792, 5.2724185818789575], [-1.11675585356991, 5.1950661907453295], [-1.2946466016774982, 5.104380423253777], [-1.4697214751244854, 5.0084573784198625], [-1.6404645294236802, 4.9051137393287005]]
1682122299.2626104;20.239430692975194;[49, 6];[];["no update since", "1682122292.2244961"];{"straight": [[[46, 11], [47, 10], [48, 8], [49, 6], [50, 4], [51, 3], [52, 2]]]};{"straight": [[0.0, 0.19955330205263863, 0.3991939003108924, 0.5988859946230989, 0.7963240550657272, 0.993744181436045, 1.191009667251609, 1.3698769547135026, 1.548842511033242]]};{"straight": [[[-1.11675585356991, 5.1950661907453295], [-1.2946466016774982, 5.104380423253777], [-1.4697214751244854, 5.0084573784198625], [-1.6404645294236802, 4.9051137393287005], [-1.8035264722206679, 4.793793446109351], [-1.9594282970821877, 4.672681595266705], [-2.10668214085939, 4.54141152269412], [-2.2317240382486907, 4.413556377185761], [-2.3488615451019013, 4.2782572657155535]]]};{"straight": [[3.4020037423672247, 3.6305900569456333, 3.7690951749107615, 3.7087822725421757, 3.6639795832922646, 3.6380552447478425, 3.635434324817282, 3.6348738000300864, 3.6122188424244426]]};{"straight": [[4.027882981580158, 2.5668483386763103, -1.1292697739634814, -0.8365143924125326, -0.47943547202017756, -0.04831872564727505, -0.011391652359560354, -0.45869881321088457, -0.9835201436515826]]};{"straight": [[2.031747665771592, 2.0549279366399684, 2.091334245234645, 2.141019601840573, 2.19954261323062, 2.264010249522306, 2.334819543659855, 2.3987321756303137, 2.45624130797472]]};{"straight": [[0.08314413697499605, 0.14912277968630508, 0.21567022853167261, 0.2822539744686866, 0.31098514055555315, 0.3423998457952375, 0.3755123698397059, 0.33916307043826643, 0.3037004514546189]]};{"straight": 1090};[-1.2402732261595992, 5.132099072719262];"straight";0;[[-1.11675585356991, 5.1950661907453295], [-1.2946466016774982, 5.104380423253777], [-1.4697214751244854, 5.0084573784198625], [-1.6404645294236802, 4.9051137393287005]]
1682122299.3159885;20.436625438308013;[50, 4];[];["no update since", "1682122292.2244961"];{"straight": [[[47, 10], [48, 8], [49, 6], [50, 4], [51, 3], [52, 2], [53, 1]]]};{"straight": [[0.0, 0.1996405982582538, 0.39933269257046033, 0.5967707530130887, 0.7941908793834065, 0.9914563651989705, 1.1703236526608638, 1.3492892089806032, 1.5283003876664332]]};{"straight": [[[-1.2946466016774982, 5.104380423253777], [-1.4697214751244854, 5.0084573784198625], [-1.6404645294236802, 4.9051137393287005], [-1.8035264722206679, 4.793793446109351], [-1.9594282970821877, 4.672681595266705], [-2.10668214085939, 4.54141152269412], [-2.231761242718989, 4.4135207329969], [-2.3488863471347754, 4.278233507626898], [-2.4585219267407603, 4.13672167006652]]]};{"straight": [[3.6305900569456333, 3.7690951749107615, 3.7087822725421757, 3.6757103083959355, 3.6517074118965596, 3.651095263394702, 3.6505401189100644, 3.6401251052747425, 3.594634441394223]]};{"straight": [[2.56684833867631, -1.129269773963481, -0.6184716192193545, -0.44544406991707186, -0.011330922129025848, -0.011330922129023277, -0.2121424347844664, -0.9192554822833203, -1.4635778407531197]]};{"straight": [[2.0549279366399684, 2.091334245234645, 2.141019601840573, 2.19954261323062, 2.264010249522306, 2.334819543659855, 2.398729094519519, 2.45626455038606, 2.5076078670299777]]};{"straight": [[0.14912277968630508, 0.21567022853167261, 0.2822539744686866, 0.31098514055555315, 0.3423998457952375, 0.37507979947307474, 0.3392676672941262, 0.3038811765592464, 0.2699918895265655]]};{"straight": 1100};[-1.414093744261119, 5.038935660177589];"straight";0;[[-1.2946466016774982, 5.104380423253777], [-1.4697214751244854, 5.0084573784198625], [-1.6404645294236802, 4.9051137393287005], [-1.8035264722206679, 4.793793446109351], [-1.9594282970821877, 4.672681595266705], [-2.10668214085939, 4.54141152269412]]
1682122299.390943;20.71704422715952;[50, 4];[];["no update since", "1682122292.2244961"];{"straight": [[[47, 10], [48, 8], [49, 6], [50, 4], [51, 3], [52, 2], [53, 1]]]};{"straight": [[0.0, 0.19743806044262838, 0.39485818681294615, 0.5921236726285102, 0.7709909600904036, 0.9499565164101429, 1.1289676950959728, 1.3657586671038906, 1.602436895411305]]};{"straight": [[[-1.6404645294236802, 4.9051137393287005], [-1.8035264722206679, 4.793793446109351], [-1.9594282970821877, 4.672681595266705], [-2.10668214085939, 4.54141152269412], [-2.231761242718989, 4.4135207329969], [-2.3488863471347754, 4.278233507626898], [-2.4585219267407603, 4.13672167006652], [-2.5927302579975393, 3.9416896684954947], [-2.7150361577092497, 3.739011679179]]]};{"straight": [[3.7087822725421757, 3.6757103083959355, 3.6517074118965596, 3.651095263394702, 3.6505401189100644, 3.6401251052747425, 3.594634441394223, 3.4968947264988115, 3.3680708975790368]]};{"straight": [[-0.6184716192193543, -0.4454440699170719, -0.011330922129025848, -0.01133092212902327, -0.21214243478446654, -0.9192554822833203, -1.4635778407531197, -1.868298498389246, -2.274051810486164]]};{"straight": [[2.141019601840573, 2.19954261323062, 2.264010249522306, 2.334819543659855, 2.398729094519519, 2.45626455038606, 2.5076078670299777, 2.56944468603338, 2.6271669535864888]]};{"straight": [[0.2822539744686866, 0.31098514055555315, 0.3423998457952375, 0.37507979947307474, 0.3392676672941262, 0.3038811765592464, 0.2699918895265655, 0.25236787299549895, 0.2354018628139746]]};{"straight": 1110};[-1.6547388903072604, 4.895368816559951];"straight";0;[[-1.6404645294236802, 4.9051137393287005], [-1.8035264722206679, 4.793793446109351], [-1.9594282970821877, 4.672681595266705], [-2.10668214085939, 4.54141152269412]]
1682122299.441329;20.904891376600744;[51, 3];[];["no update since", "1682122292.2244961"];{"straight": [[[48, 8], [49, 6], [50, 4], [51, 3], [52, 2], [53, 1], [54, 0]]]};{"straight": [[0.0, 0.19742012637031775, 0.3946856121858817, 0.5735528996477751, 0.7525184559675144, 0.9315296346533444, 1.1683206066612621, 1.4049988349686766, 1.6108758484982162]]};{"straight": [[[-1.8035264722206679, 4.793793446109351], [-1.9594282970821877, 4.672681595266705], [-2.10668214085939, 4.54141152269412], [-2.231761242718989, 4.4135207329969], [-2.3488863471347754, 4.278233507626898], [-2.4585219267407603, 4.13672167006652], [-2.5927129659896937, 3.9417124530216325], [-2.7150361577092497, 3.739011679179], [-2.812200439040569, 3.5574976574182213]]]};{"straight": [[3.6757103083959355, 3.6517074118965596, 3.651095263394702, 3.6505401189100644, 3.673384668476992, 3.716408252511963, 3.6660838589924167, 3.5634710479141276, 3.4487839911776788]]};{"straight": [[-0.44544406991707197, -0.011330922129025851, -0.01133092212902327, 0.46744123917060915, 0.8880321862334306, -0.7844881817577657, -1.5672015063399896, -1.9531439613664825, -2.6011299625137028]]};{"straight": [[2.19954261323062, 2.264010249522306, 2.334819543659855, 2.398729094519519, 2.45626455038606, 2.5076078670299773, 2.569441155422245, 2.627151549378658, 2.6717742207182282]]};{"straight": [[0.31098514055555315, 0.3423998457952375, 0.37507979947307474, 0.3392676672941262, 0.3038811765592464, 0.2702472289509671, 0.25224555023125866, 0.23544953621349335, 0.19797395335459567]]};{"straight": 1120};[-1.8098887820851821, 4.788850905353269];"straight";0;[[-1.8035264722206679, 4.793793446109351], [-1.9594282970821877, 4.672681595266705], [-2.10668214085939, 4.54141152269412], [-2.231761242718989, 4.4135207329969], [-2.3488863471347754, 4.278233507626898], [-2.4585219267407603, 4.13672167006652]]
1682122299.5159576;21.17918798352734;[51, 3];[];["no update since", "1682122292.2244961"];{"straight": [[[48, 8], [49, 6], [50, 4], [51, 3], [52, 2], [53, 1], [54, 0]]]};{"straight": [[0.0, 0.197265485815564, 0.3761327732774574, 0.5550983295971967, 0.7341095082830267, 0.9709004802909444, 1.207578708598359, 1.4134557221278983, 1.6193694396564926]]};{"straight": [[[-1.9594282970821877, 4.672681595266705], [-2.10668214085939, 4.54141152269412], [-2.231761242718989, 4.4135207329969], [-2.3488863471347754, 4.278233507626898], [-2.4585219267407603, 4.13672167006652], [-2.5927129659896937, 3.941712453021632], [-2.7150361577092497, 3.739011679179], [-2.8122004390405695, 3.5574976574182213], [-2.9018957216246197, 3.3721537846254797]]]};{"straight": [[3.6517074118965596, 3.651095263394702, 3.6505401189100644, 3.673384668476992, 3.716408252511963, 3.666083858992416, 3.563471047914129, 3.448783991177679, 3.2898167634521864]]};{"straight": [[-0.01133092212902585, -0.011330922129023268, 0.46744123917060915, 0.8880321862334306, -0.7844881817577807, -1.5672015063399558, -1.9531439613664976, -2.601129962513711, -3.2524248278185977]]};{"straight": [[2.264010249522306, 2.334819543659855, 2.398729094519519, 2.45626455038606, 2.507607867029977, 2.569441155422245, 2.627151549378658, 2.6717742207182282, 2.7086989739220506]]};{"straight": [[0.3423998457952375, 0.37507979947307474, 0.3392676672941262, 0.3038811765592464, 0.27024722895097325, 0.25224555023126094, 0.23544953621349177, 0.19797395335459514, 0.16074609728633085]]};{"straight": 1130};[-2.0229664150009095, 4.616040266684915];"straight";0;[[-1.9594282970821877, 4.672681595266705], [-2.10668214085939, 4.54141152269412], [-2.231761242718989, 4.4135207329969], [-2.3488863471347754, 4.278233507626898], [-2.4585219267407603, 4.13672167006652]]
1682122299.566337;21.365921398715777;[51, 3];[];["no update since", "1682122292.2244961"];{"straight": [[[48, 8], [49, 6], [50, 4], [51, 3], [52, 2], [53, 1], [54, 0]]]};{"straight": [[0.0, 0.1788672874618934, 0.35783284378163277, 0.5368440224674628, 0.7736349944753806, 1.0103132227827951, 1.2161902363123347, 1.422103953840929, 1.6043926112782743]]};{"straight": [[[-2.10668214085939, 4.54141152269412], [-2.231761242718989, 4.4135207329969], [-2.3488863471347754, 4.278233507626898], [-2.4585219267407603, 4.13672167006652], [-2.5927129659896937, 3.941712453021632], [-2.7150361577092497, 3.739011679179], [-2.8122004390405695, 3.5574976574182213], [-2.9018957216246197, 3.3721537846254797], [-2.975970558834302, 3.205615299928675]]]};{"straight": [[3.651095263394702, 3.6505401189100644, 3.673384668476992, 3.716408252511963, 3.666083858992416, 3.563471047914129, 3.448783991177679, 3.2898167634521864, 3.104373370993434]]};{"straight": [[-0.01133092212902327, 0.46744123917060904, 0.8880321862334304, -0.7844881817577803, -1.5672015063399558, -1.9531439613664954, -2.601129962513711, -3.2524248278185977, -3.52907461812747]]};{"straight": [[2.334819543659855, 2.398729094519519, 2.45626455038606, 2.507607867029977, 2.569441155422245, 2.627151549378658, 2.6717742207182282, 2.7086989739220506, 2.737188853711375]]};{"straight": [[0.37507979947307474, 0.3392676672941262, 0.3038811765592464, 0.27024722895097325, 0.25224555023126094, 0.23544953621349177, 0.19797395335459514, 0.16074609728633085, 0.15186216326130875]]};{"straight": 1140};[-2.1584733758307855, 4.488456058180783];"straight";0;[[-2.10668214085939, 4.54141152269412], [-2.231761242718989, 4.4135207329969], [-2.3488863471347754, 4.278233507626898], [-2.4585219267407603, 4.13672167006652]]
1682122299.6405504;21.636354525528425;[52, 2];[];["no update since", "1682122292.2244961"];{"straight": [[[49, 6], [50, 4], [51, 3], [52, 2], [53, 1], [54, 0], [55, 0]]]};{"straight": [[0.0, 0.17896555631973937, 0.35797673500556937, 0.5947677070134871, 0.8314459353209016, 1.037322948850441, 1.2432366663790353, 1.4255253238163805, 1.6077682098324446]]};{"straight": [[[-2.231761242718989, 4.4135207329969], [-2.3488863471347754, 4.278233507626898], [-2.4585219267407603, 4.13672167006652], [-2.5927129659896937, 3.941712453021632], [-2.7150361577092497, 3.739011679179], [-2.8121977796335558, 3.557500982326906], [-2.9018957216246197, 3.3721537846254797], [-2.975969256891441, 3.205623432443861], [-3.04540481302792, 3.0370971762596604]]]};{"straight": [[3.6505401189100644, 3.673384668476992, 3.716408252511963, 3.666083858992416, 3.6762956272371525, 3.5764807439084336, 3.434142812267386, 3.265547517610553, 3.0715688489050077]]};{"straight": [[0.46744123917060904, 0.8880321862334304, -0.7844881817577807, 0.15839791901115888, -1.758173520404489, -2.4230480331197506, -3.0982077578346874, -3.372601869629232, -3.1821317703832945]]};{"straight": [[2.398729094519519, 2.45626455038606, 2.507607867029977, 2.569441155422245, 2.6271515493786572, 2.671776222184115, 2.7086872234409536, 2.7371834785306444, 2.7640922282209424]]};{"straight": [[0.3392676672941262, 0.3038811765592464, 0.27024722895097325, 0.25224555023126094, 0.2355601629304395, 0.19792157337948402, 0.16067689125665385, 0.15199325412826373, 0.14325854110109576]]};{"straight": 1150};[-2.340281553823518, 4.288172611781971];"straight";0;[[-2.231761242718989, 4.4135207329969], [-2.3488863471347754, 4.278233507626898], [-2.4585219267407603, 4.13672167006652], [-2.5927129659896937, 3.941712453021632], [-2.7150361577092497, 3.739011679179]]
1682122299.693803;21.836199609810144;[52, 2];[];["no update since", "1682122292.2244961"];{"straight": [[[49, 6], [50, 4], [51, 3], [52, 2], [53, 1], [54, 0], [55, 0]]]};{"straight": [[0.0, 0.23679097200791782, 0.47346920031533235, 0.6793462138448718, 0.8852599313734661, 1.0675485888108114, 1.2497914748268755, 1.41194794417624, 1.574238842065399]]};{"straight": [[[-2.4585219267407603, 4.13672167006652], [-2.5927129659896937, 3.941712453021632], [-2.7150361577092497, 3.739011679179], [-2.8121977796335558, 3.557500982326906], [-2.9018957216246197, 3.3721537846254797], [-2.975969256891441, 3.205623432443861], [-3.04540481302792, 3.0370971762596604], [-3.1031475289153323, 2.8854789919165884], [-3.15550094992315, 2.731954281881299]]]};{"straight": [[3.716408252511963, 3.666083858992416, 3.6762956272371525, 3.5764807439084336, 3.434142812267386, 3.265547517610553, 3.0715688489050077, 2.898711556499549, 2.7359595]]};{"straight": [[-0.7844881817577805, 0.15839791901115882, -1.7581735204044882, -2.4230480331197506, -3.0982077578346874, -3.372601869629232, -3.1821317703832945, -2.8253411438086844, 0.0]]};{"straight": [[2.507607867029977, 2.569441155422245, 2.6271515493786572, 2.671776222184115, 2.7086872234409536, 2.7371834785306444, 2.7640922282209424, 2.793325818294057, 2.8345788944913917]]};{"straight": [[0.27024722895097325, 0.25224555023126094, 0.2355601629304395, 0.19792157337948402, 0.16067689125665385, 0.15199325412826373, 0.14325854110109576, 0.21719775639143094, 0.29136717288126396]]};{"straight": 1160};[-2.4626487279496434, 4.130724516477514];"straight";0;[[-2.4585219267407603, 4.13672167006652], [-2.5927129659896937, 3.941712453021632], [-2.7150361577092497, 3.739011679179]]
